	Монолог	Упражнение	Уверенность	Ок/Не ок	Unnamed: 3	alt_label	is_ok_calm
635	he likes to do things fast . he talks fast too . he would not listen much if we take some time to respond . he also expects everyone to do things his way . he thinks he is always right . he makes me feel like everything i do is wrong . no , i have not talked to him about this . no , i do not think he will change if i talk to him . he would not listened anyway .	IncreaseHappinessExercise		False		calm_down	0
636	i feel like shit . i think i started to feel this way because of a terrible phychosic and self-harming . i was hearing lots of voices . i can not remember what exactly has happened , but they were telling me to harm myself . otherwise , something terrible would happen . also , i keep seeing bugs crawling on my skin .	StopAnxietyExercise		True		calm_down	0
637	i just get tired easier and want to relax more often . after a nap or a walk or a painting or a drawing i feel take naps , watch netflix , go for walks , paint or draw . i`m really calm and proud of myself .	StopAnxietyExercise		False		calm_down	0
638	i could be better , but i am okay . well , there is one thing on my mind . i have been stressing and losing control of my emotions recently .	CalmDownExercise		False		calm_down	0
639	i`ve been feeling anxious . i`m not worried about anything . ok , i want to talk about something .	CalmDownExercise		False		calm_down	0
640	i`ve been feeling not too good , but not terrible either . i do not know what to say now . i think i can not say anything right now because i think i have a lot going through my mind , so it’s hard to focus on one thing to say .	IncreaseHappinessExercise		False		fall_asleep	0
641	i’m scared that i will do something wrong i guess . it’s also because of the anxiety . i’m always nervous about everything , especially when it comes to something social . i think i can express my feelings in relationships at most . also answering in university during lessons .	StopAnxietyExercise		True		calm_down	0
642	i’m a trans person this sucks . i’m very sad and anxious . i just had a panic attack and i want to self-harm . please help me before i do . i’m struggling with my gender identity and i just need help cause my friends can’t help me .	CalmDownExercise		False		fall_asleep	0
643	yes , i have tried to do this but very slowly and limitedly . in the end the person that i’ve opened up to disappointed me . i think i broke his heart a year ago and now he’s trying to manipulate me and make me feel all sorts of things . he pisses me off to be honest . yes , i’ve hurt him a lot , no one is immune to this . he hurt me too but i’ve never started to make cruel jokes to him and i’ve never done anything for him to feel jealous or angry or sad . but he has . like i don’t care anymore about it . i don’t feel anxious or nervous about his actions . i’m just pissed off .	CalmDownExercise		False		calm_down	0
644	i feel like it won’t go good or i won’t satisfy him . he thinks i am fine . he says i will be fine . it is just nerves because i have not had sex in awhile . i am scared it is gonna hurt again .	CalmDownExercise		False		calm_down	0
645	i didn’t really deal with it . i just self-harmed . i want to tell you more about this . it has started several years ago . this downhill has just been discharged from the hospital and right now i feel like i am going downhill once again .	StopAnxietyExercise		True		after_break	0
646	a lot of things scares me . for example , things that are unexpected to happen . i don’t know why i feel this way . i don’t know why i feel that way . it’s just being scared . i feel uncomfortable and having negative thoughts .	StopAnxietyExercise		False		fall_asleep	0
